,gameResult,TOP,JUNGLE,MIDDLE,BOTTOM,SUPPORT
2277,1,3.26,2.50,3.05,2.27,3.48
2278,1,3.26,2.06,2.79,1.92,2.58
2279,0,3.26,2.23,2.22,2.22,2.93
2280,1,3.26,1.92,1.66,3.17,2.68
2281,0,3.26,1.57,2.41,3.94,1.69
2282,1,3.26,2.57,2.01,1.54,1.76
2283,1,2.57,3.60,2.57,1.92,3.48
2284,1,3.07,4.34,1.14,2.13,3.48
2285,0,4.63,1.97,2.45,0.51,3.48
2286,0,1.72,4.34,3.37,2.04,3.48
2287,0,1.77,2.31,1.80,2.16,3.48
2288,1,2.94,1.55,2.02,3.28,3.48
2289,1,2.63,2.36,2.22,2.05,3.48
2290,1,2.56,2.45,2.61,2.25,3.48
2291,1,3.22,2.61,3.15,2.03,3.48
2292,0,2.18,3.48,2.43,2.08,1.93
2293,0,2.48,1.81,3.86,2.68,3.48
2294,1,3.72,3.48,3.49,2.58,2.07
2295,0,1.52,3.15,3.01,3.48,3.77
2296,0,1.63,1.57,2.31,3.48,3.77
2297,1,2.83,1.95,3.11,3.48,3.77
2298,1,2.13,2.16,2.55,3.48,3.77
2299,1,2.81,2.87,2.28,3.48,3.77
2300,1,1.52,8.00,1.39,3.48,2.49
2301,0,2.48,1.91,2.67,3.48,2.31
2302,0,2.48,2.76,2.46,3.48,2.53
2303,1,2.23,3.59,2.18,2.07,3.19
2304,1,2.23,1.85,2.18,1.73,2.23
2305,1,2.17,2.35,2.18,2.52,3.20
2306,0,2.18,1.63,2.36,2.60,1.84
2310,0,2.03,1.82,2.18,1.80,3.28
2311,1,1.41,2.42,2.18,2.76,4.90
2312,1,2.93,3.48,2.18,2.47,2.09
2313,0,1.98,2.33,2.18,2.73,6.73
2314,1,3.40,2.18,0.72,1.55,3.55
2315,1,2.08,1.52,2.18,2.56,1.85
2316,0,1.73,1.52,2.18,2.50,2.16
2317,1,1.54,1.37,3.82,2.18,1.96
2318,0,2.18,3.26,3.66,3.13,2.73
2319,0,2.18,2.27,3.66,2.82,3.82
2320,1,2.18,2.06,3.66,1.75,1.41
2321,0,1.70,3.03,2.18,2.74,2.14
2322,0,3.05,1.52,2.18,2.56,2.83
2323,0,1.14,0.88,2.69,2.43,1.76
2324,0,1.25,2.95,1.90,2.43,8.60
2325,1,1.88,1.90,2.19,2.43,2.79
2326,0,2.43,2.29,2.43,1.85,2.34
2327,1,2.43,2.84,1.55,1.37,2.65
2328,0,2.43,2.39,1.72,1.56,1.54
2329,1,2.92,2.60,3.48,2.43,3.92
2330,1,2.59,2.43,2.91,2.97,2.35
2331,1,1.23,2.30,2.43,2.09,2.28
2332,0,1.56,2.72,2.22,2.43,1.56
2333,0,2.72,2.12,1.90,2.43,2.59
2334,0,1.93,1.66,2.99,2.43,1.90
2335,0,2.01,2.43,1.83,2.07,3.06
2336,0,2.01,2.43,2.05,2.12,3.06
2337,0,1.84,2.43,2.42,2.54,2.18
2338,0,2.12,2.43,2.44,2.84,3.18
2339,1,1.63,2.43,2.22,1.96,2.87
2340,1,1.74,2.43,2.70,2.55,2.32
2341,1,1.73,3.14,2.77,1.72,2.43
2342,0,3.36,2.43,1.88,3.48,1.93
2343,0,2.44,1.23,1.94,3.60,1.33
2344,1,2.70,2.36,3.53,1.87,1.94
2345,1,1.74,2.29,1.94,2.91,1.85
2346,0,1.86,2.68,1.94,1.94,1.99
2347,0,1.76,2.13,1.94,2.71,4.55
2348,0,2.46,1.94,1.67,2.42,3.65
2349,1,1.75,3.07,1.94,4.12,2.07
2350,0,1.88,1.81,1.94,2.06,2.23
2351,0,2.68,1.88,1.94,1.01,2.83
2352,0,2.30,1.66,1.94,3.12,2.43
2353,0,1.41,3.76,1.94,2.51,1.80
2354,0,1.79,3.61,1.94,2.64,4.17
2355,0,2.67,1.94,2.16,1.69,2.24
2356,0,1.54,1.84,1.94,2.05,2.03
2357,1,2.22,3.30,1.94,2.57,1.81
2358,1,1.97,3.83,1.94,2.44,1.91
2359,0,2.49,2.03,1.94,1.88,2.72
2360,0,2.14,1.40,1.94,1.72,2.46
2361,1,2.75,2.46,4.42,1.64,2.55
2362,1,2.75,4.42,3.05,3.08,2.29
2363,0,4.42,2.44,1.64,2.31,2.06
2364,1,2.00,1.18,4.42,2.15,4.68
2365,1,2.45,3.00,4.42,2.02,2.25
2366,0,0.89,4.42,2.54,1.33,1.61
2367,1,1.49,3.77,4.42,2.44,2.47
2368,1,2.15,2.62,4.42,2.12,1.04
2369,1,2.33,2.05,4.42,2.29,1.33
2370,0,0.50,2.38,4.00,4.42,2.67
2371,1,2.63,1.96,4.42,2.49,2.34
2372,0,2.70,2.39,4.42,1.73,1.43
2373,1,2.75,2.88,4.42,2.77,2.39
2374,1,2.75,2.08,4.42,3.18,3.43
2375,1,2.75,3.45,4.42,2.58,2.06
2376,0,2.18,1.60,2.44,2.59,4.42
2377,0,1.39,2.59,4.42,2.71,3.66
2378,0,1.06,1.70,1.81,2.30,3.37
2379,1,1.70,1.93,2.87,3.40,2.55
2380,0,2.59,1.70,1.59,1.83,1.23
2381,1,3.26,1.70,4.46,2.14,2.20
2382,1,2.48,1.70,6.63,3.10,2.49
2383,1,1.43,1.70,1.72,2.36,3.16
2384,0,1.70,3.05,1.38,1.87,2.96
2385,0,1.70,3.55,2.46,2.06,2.76
2386,0,1.70,1.29,2.64,2.87,3.17
2387,0,1.70,2.08,2.08,2.67,1.39
2388,1,1.70,2.57,2.52,1.85,2.78
2389,1,1.70,2.84,2.37,3.74,2.32
2390,0,2.35,1.70,2.23,2.04,1.71
2391,0,1.70,1.61,2.50,2.23,4.98
2392,1,1.70,2.47,2.41,2.87,2.42
2393,0,1.96,1.70,3.57,3.46,2.73
2394,1,1.70,2.64,1.93,3.07,2.21
2395,0,2.48,1.70,2.02,2.13,2.54
2396,0,1.64,1.46,1.70,1.69,3.34
2397,0,2.07,3.10,1.70,1.56,2.77
2398,0,1.54,2.07,1.35,1.84,2.19
2399,1,1.54,2.95,2.11,2.24,2.18
2400,0,1.54,3.46,2.76,2.04,1.26
2401,0,1.97,2.48,1.54,2.87,2.23
2402,0,2.38,1.54,0.84,2.71,2.07
2403,1,1.54,2.15,2.20,2.77,3.12
2404,0,1.54,0.88,3.13,1.86,3.01
2405,0,1.54,2.46,3.65,0.99,1.28
2406,1,1.54,2.08,3.65,2.60,3.48
2407,1,1.54,4.59,3.59,1.81,2.25
2408,1,1.54,0.87,2.99,1.99,2.60
2409,1,2.41,2.23,1.54,2.15,2.86
2410,0,1.54,2.50,1.64,4.47,2.38
2411,0,1.54,2.96,1.58,2.44,4.67
2412,0,1.54,1.66,2.77,2.07,3.19
2413,0,1.54,2.59,2.21,2.11,2.22
2414,0,1.54,5.11,2.53,2.70,2.41
2415,1,1.54,2.60,2.98,3.20,3.44
2416,1,1.54,1.65,2.49,2.07,9.74
2417,0,1.54,1.70,3.71,2.29,4.80
2418,0,3.83,2.13,1.84,2.21,1.72
2419,1,1.53,2.29,3.55,1.76,2.13
2420,1,2.05,2.21,2.26,2.34,2.13
2421,0,2.04,2.41,2.00,3.48,2.13
2422,1,2.38,3.09,2.50,2.73,2.13
2423,1,2.32,2.12,1.68,2.82,2.13
2424,0,1.25,2.65,1.26,3.37,2.13
2425,1,0.57,2.58,2.96,2.74,2.13
2426,0,1.21,3.23,1.80,2.37,2.13
2427,0,1.97,2.43,1.53,2.34,2.13
2428,0,1.72,3.34,2.02,2.40,2.13
2429,1,2.40,1.52,2.06,3.31,2.13
2430,0,1.77,1.92,2.77,2.99,2.13
2431,0,2.02,2.07,2.08,2.80,2.13
2432,0,2.48,1.31,1.99,2.23,2.13
2433,1,2.00,2.26,1.31,2.57,2.13
2434,1,1.18,2.10,2.27,2.39,2.13
2435,1,2.22,1.71,2.36,3.17,2.13
2436,0,2.29,2.26,2.36,2.11,2.13
2437,0,2.13,3.07,2.34,1.34,1.75
2438,1,3.59,2.35,2.34,2.70,1.88
2439,0,2.34,0.84,2.40,1.59,2.23
2440,0,2.34,2.12,2.25,2.47,1.14
2441,0,2.48,2.34,3.78,2.86,1.66
2442,0,2.34,1.98,1.06,2.86,2.00
2443,1,2.48,2.49,2.34,5.26,2.46
2444,1,2.34,2.83,2.90,2.79,2.07
2445,0,2.23,1.43,2.34,1.14,1.64
2446,0,2.34,2.69,2.32,1.30,1.15
2447,0,2.34,3.13,2.38,2.50,2.17
2448,1,2.34,1.36,1.70,1.20,2.21
2449,1,2.34,1.75,4.36,3.06,2.50
2450,1,1.08,2.29,2.34,2.50,2.75
2451,1,2.34,1.89,0.96,2.06,1.32
2452,1,2.34,3.33,2.40,1.53,1.78
2453,0,2.34,3.29,1.54,1.86,1.36
2454,1,2.34,2.86,2.30,3.69,3.59
2455,1,2.34,4.19,3.07,2.44,1.97
2456,0,2.01,2.34,2.90,3.10,2.72
2457,0,1.75,2.07,3.31,2.47,2.23
2458,1,1.75,2.07,1.86,2.97,3.73
2459,1,1.75,2.07,1.86,2.63,3.77
2460,0,1.75,1.34,2.07,2.10,1.68
2461,0,1.75,2.35,1.74,1.84,1.45
2462,0,1.75,3.33,3.20,3.36,5.25
2463,1,1.75,4.26,2.66,3.36,2.48
2464,1,1.75,2.05,2.63,3.36,2.81
2465,1,1.75,2.14,2.50,3.36,5.08
2466,1,1.75,2.69,1.87,1.83,2.88
2467,0,1.75,1.90,2.11,3.05,2.95
2468,0,2.70,2.21,1.75,1.79,1.46
2469,1,1.75,2.97,2.04,2.71,2.24
2470,1,1.75,4.02,1.66,2.67,1.88
2471,1,1.75,2.71,3.80,3.44,3.01
2472,0,1.67,1.75,1.64,1.52,2.17
2473,1,1.75,2.55,4.20,2.59,2.29
2474,0,1.75,2.86,2.77,1.69,2.40
2475,1,1.75,3.75,3.33,1.65,2.32
2476,0,1.98,2.31,1.55,1.83,1.45
2477,0,2.42,1.55,1.83,1.80,1.91
2478,1,2.23,1.60,1.55,1.83,2.36
2479,0,1.78,1.55,3.53,1.83,2.08
2480,0,3.31,2.54,1.55,1.83,1.95
2481,1,2.91,1.55,1.88,1.83,2.13
2482,1,3.51,4.78,1.83,2.24,1.47
2483,1,1.94,2.36,1.57,1.83,3.51
2484,1,0.74,4.66,1.83,3.51,2.21
2485,1,2.90,3.41,3.51,1.83,2.06
2486,1,1.23,2.71,1.83,3.51,3.14
2487,1,2.06,2.29,3.19,1.83,3.23
2488,0,2.96,2.06,1.83,3.23,3.19
2489,0,2.40,2.90,3.51,1.83,4.78
2490,0,1.42,2.45,3.51,1.83,1.74
2491,0,2.01,2.43,1.83,2.07,3.06
2492,1,1.42,3.68,1.83,3.00,4.20
2493,0,1.60,1.37,1.83,1.99,2.78
2494,0,1.83,2.72,2.94,2.38,2.29
2495,0,2.31,3.51,2.47,1.83,3.16
2496,0,2.43,2.76,1.92,1.96,1.64
2497,0,3.22,2.76,2.36,1.50,1.44
2498,0,1.77,2.76,1.71,2.17,3.22
2499,0,1.41,2.76,2.02,2.29,2.92
2500,1,1.49,1.74,2.04,2.45,2.76
2501,1,1.73,2.15,1.72,3.26,2.76
2502,1,1.91,2.73,1.62,3.26,2.76
2503,0,1.14,1.65,1.31,3.26,2.76
2504,0,2.12,2.76,1.81,1.95,2.19
2505,1,2.86,2.76,2.59,3.07,1.08
2506,1,2.86,2.64,3.00,2.04,2.76
2507,0,1.81,2.76,2.51,2.16,0.82
2508,1,2.45,2.76,1.84,2.88,1.73
2509,1,1.42,2.04,1.83,1.91,2.76
2510,1,2.35,2.76,2.35,2.29,1.83
2511,1,1.69,2.76,3.36,5.11,3.56
2512,0,2.74,1.99,2.02,1.09,2.76
2513,1,3.28,1.76,2.22,2.53,2.76
2514,0,1.34,2.97,2.93,2.07,2.76
2515,0,2.87,2.12,2.76,1.73,1.79
2516,1,1.78,1.66,1.77,2.76,4.49
2517,0,1.39,1.66,2.46,2.60,1.54
2518,1,2.67,2.94,1.66,1.69,2.13
2519,1,1.69,1.66,2.75,1.66,3.82
2520,0,1.82,1.66,2.70,2.51,3.70
2521,0,1.74,1.66,1.88,1.91,1.24
2522,0,2.55,2.19,1.66,2.17,3.51
2523,1,4.06,3.45,1.66,2.49,1.79
2524,1,2.17,2.01,1.66,3.01,1.89
2525,1,2.09,1.66,2.73,2.88,1.98
2526,0,1.71,1.66,1.93,3.16,1.26
2527,0,1.28,3.03,1.66,1.82,2.62
2528,1,2.54,1.66,3.40,3.01,2.63
2529,1,2.49,1.66,2.39,2.16,2.49
2530,0,1.54,1.66,2.77,2.07,3.19
2531,0,1.94,1.66,3.49,2.72,2.26
2532,1,2.69,1.66,1.24,2.13,3.26
2533,0,2.59,1.66,3.13,1.94,2.67
2534,1,2.19,1.66,1.40,3.59,1.68
2535,1,1.72,1.66,2.23,2.63,5.56
2536,1,3.16,2.26,2.12,2.15,3.19
2537,0,1.61,2.09,1.26,2.40,3.19
2538,1,2.25,2.09,2.68,2.98,3.19
2539,1,2.00,2.09,1.42,3.25,3.19
2540,1,1.76,2.09,3.01,1.74,3.19
2541,1,2.13,1.82,3.16,2.22,3.19
2542,1,2.41,3.06,2.32,3.12,3.19
2543,1,3.09,2.78,2.49,1.92,3.19
2544,1,1.62,1.76,2.22,1.62,3.19
2545,1,2.36,6.63,2.22,3.76,3.19
2546,0,1.70,2.56,1.62,1.97,3.19
2547,0,2.21,1.89,2.22,1.78,3.19
2548,1,2.18,2.42,2.61,2.64,3.19
2549,0,2.65,2.31,2.22,2.33,3.19
2550,1,1.67,2.26,2.73,2.34,3.19
2551,1,4.64,2.56,1.52,2.16,3.19
2552,1,1.87,3.42,2.82,2.73,3.19
2553,1,2.06,4.13,2.17,3.42,3.19
2554,1,2.08,3.03,2.95,2.16,3.19
2555,1,2.01,3.13,1.95,2.67,2.44
2556,1,2.07,3.13,1.95,3.29,2.25
2557,0,1.13,3.13,1.39,2.77,2.29
2558,1,2.86,3.13,2.45,2.27,1.56
2559,0,2.13,3.13,2.37,2.34,1.79
2560,0,1.58,3.13,2.81,2.17,0.77
2561,1,1.56,3.13,1.53,2.62,2.97
2562,0,1.30,3.13,2.50,3.22,3.26
2563,0,2.69,3.13,1.56,2.71,3.08
2564,0,1.57,3.13,3.80,3.04,1.76
2565,1,1.58,3.13,1.69,3.28,2.05
2566,1,3.51,3.13,2.83,3.44,3.08
2567,1,2.01,3.13,4.77,2.38,3.17
2568,1,1.59,3.13,1.40,2.25,3.17
2569,1,2.37,3.13,3.12,1.55,1.63
2570,0,1.91,3.13,2.57,3.36,2.18
2571,1,1.75,3.13,1.73,2.72,2.10
2572,1,1.64,3.13,3.23,1.87,2.41
2573,1,1.82,3.13,3.00,2.04,3.66
2574,0,1.60,3.13,2.24,2.29,3.42
2575,0,1.85,1.64,2.29,2.61,1.33
2576,0,1.64,1.85,4.44,4.19,1.90
2577,0,1.64,1.75,2.77,2.91,2.74
2578,0,1.74,2.89,1.64,2.76,2.86
2579,0,3.44,2.93,1.64,1.99,1.52
2580,0,2.89,2.27,1.76,1.64,2.22
2581,0,2.27,1.64,1.83,1.79,3.57
2582,0,3.18,1.80,1.64,2.10,2.72
2583,1,1.64,1.74,5.32,2.83,3.48
2584,1,1.09,1.93,1.64,2.32,1.90
2585,1,1.64,2.01,1.92,4.16,2.66
2586,1,2.41,1.34,1.64,2.41,2.19
2587,0,2.19,1.78,1.64,2.85,2.12
2588,0,2.05,3.44,1.64,3.18,2.62
2589,0,1.76,3.15,1.64,4.11,2.80
2590,1,1.68,2.75,1.64,4.33,1.63
2591,1,2.50,3.43,1.64,2.11,1.83
2592,1,2.41,1.77,1.64,1.75,2.67
2593,0,1.69,1.30,1.64,1.53,1.77
2594,1,2.96,2.19,1.90,3.64,2.13
2595,0,2.78,2.19,2.33,3.93,3.14
2596,1,1.12,2.19,3.23,2.04,3.07
2597,1,3.91,2.19,1.40,4.13,1.29
2598,0,2.65,2.19,2.99,2.11,3.44
2599,0,2.90,2.19,4.01,3.47,2.79
2600,0,2.48,2.19,3.74,2.19,1.65
2601,1,3.18,2.19,2.39,2.78,3.04
2602,0,2.51,2.19,2.64,2.11,1.75
2603,1,2.26,2.19,1.88,2.33,2.36
2604,0,1.83,2.19,1.43,3.02,1.99
2605,1,5.16,2.19,2.64,2.10,4.55
2606,1,3.47,2.19,3.06,2.59,2.09
2607,1,2.16,2.19,2.57,2.41,2.59
2608,1,2.10,2.19,1.79,2.06,2.03
2609,1,1.75,2.19,2.39,2.07,5.42
2610,1,2.49,2.19,1.97,2.48,3.60
2611,0,0.74,2.19,1.49,3.32,2.16
2612,0,2.23,2.19,2.38,2.85,3.44
2613,1,3.02,2.19,2.20,3.16,2.27
2614,1,2.13,4.69,2.90,4.92,2.83
2615,1,1.90,4.69,0.99,4.92,1.47
2616,1,2.21,4.69,4.59,4.92,2.91
2617,1,2.48,4.69,4.32,2.63,1.98
2618,1,1.78,4.69,1.79,3.16,3.38
2619,0,1.92,2.66,2.43,4.69,2.24
2620,0,2.24,3.26,2.46,4.69,2.15
2621,0,1.76,2.14,1.94,4.69,2.87
2622,1,4.69,1.45,3.52,1.52,2.89
2623,1,4.69,3.52,2.50,1.62,2.60
2624,1,1.66,3.52,1.91,4.69,4.04
2625,1,4.69,1.72,3.52,2.14,1.88
2626,0,4.69,3.52,2.21,1.53,2.72
2627,1,4.69,3.52,3.63,2.76,2.90
2628,0,4.69,3.52,4.01,2.45,1.60
2629,1,4.69,3.52,2.45,2.03,2.40
2630,1,1.63,3.52,2.83,4.69,2.44
2631,0,1.24,1.80,2.04,4.69,1.44
2632,0,1.09,2.88,1.93,4.69,2.65
2633,0,1.71,1.38,2.00,4.69,2.06
2634,0,1.89,3.63,2.84,2.30,1.85
2635,1,1.48,2.98,2.61,3.63,1.85
2636,1,3.51,2.23,2.84,3.63,1.85
2637,1,2.03,2.45,1.78,3.63,1.85
2638,1,1.93,2.79,2.46,3.63,2.05
2639,1,1.93,1.23,2.46,3.63,2.35
2640,1,1.80,2.30,1.86,3.63,1.93
2641,0,1.90,1.97,2.72,3.63,1.91
2642,0,3.63,2.41,1.18,3.03,3.94
2643,0,2.22,3.63,3.72,1.93,8.70
2644,0,1.90,3.63,3.21,2.49,2.53
2645,1,2.72,1.82,2.88,4.69,3.63
2646,0,1.99,1.98,3.02,1.57,3.63
2647,1,3.63,1.84,2.13,2.65,2.22
2648,1,3.63,1.55,2.76,2.52,2.26
2649,1,3.63,2.54,3.08,2.71,2.64
2650,0,3.11,3.63,1.74,2.84,3.01
2651,0,3.62,3.63,1.97,1.88,1.68
2652,0,3.63,2.31,2.04,2.33,2.55
2653,1,2.99,2.53,2.77,2.36,1.48
2654,1,2.12,3.58,2.77,3.28,3.24
2655,1,2.98,1.83,2.77,3.28,2.03
2656,1,2.77,2.57,1.69,2.09,3.32
2657,0,1.35,2.57,2.77,2.96,2.02
2658,0,2.11,3.59,2.77,2.22,1.13
2659,1,1.63,2.50,2.64,2.77,2.91
2660,1,4.21,2.34,1.87,2.77,2.91
2661,0,1.54,1.66,2.77,2.07,3.19
2662,0,2.07,2.25,2.77,2.45,2.10
2663,1,1.97,3.00,2.77,2.99,2.33
2664,0,2.14,1.49,2.77,2.06,2.17
2665,1,2.41,2.41,2.77,3.28,1.69
2666,1,2.37,2.34,2.77,3.28,2.57
2667,0,0.98,1.87,1.71,2.77,3.71
2668,1,1.58,1.19,2.77,2.86,1.75
2669,1,1.71,1.50,2.77,2.03,3.58
2670,0,3.28,2.38,2.77,2.80,2.11
2671,0,1.85,2.46,2.80,3.28,2.77
2672,1,1.27,2.77,1.44,3.28,2.83
2673,1,1.39,3.83,1.80,2.97,2.99
2674,0,1.24,2.99,1.58,3.29,2.09
2675,1,2.21,2.50,2.99,3.75,2.18
2676,0,0.95,1.24,2.99,1.86,1.99
2677,1,1.33,2.40,2.19,2.03,2.99
2678,1,1.98,2.99,1.92,2.61,1.80
2679,0,1.85,2.99,2.31,3.06,2.17
2680,0,1.86,2.99,2.07,2.83,2.00
2681,0,2.51,1.08,2.99,2.24,3.40
2682,0,1.35,2.99,2.60,2.27,1.71
2683,1,2.04,2.99,1.92,5.19,1.97
2684,1,1.52,2.35,2.50,2.08,2.99
2685,1,2.46,1.18,2.99,2.48,3.00
2686,1,2.10,2.99,2.11,1.79,1.48
2687,1,2.58,1.94,2.99,2.07,2.31
2688,1,3.39,4.15,2.99,3.68,5.05
2689,1,3.38,3.36,2.58,3.13,2.99
2690,0,2.27,2.99,2.70,2.52,1.99
2691,1,2.29,2.19,2.99,3.72,1.53
2692,0,2.29,2.99,3.79,2.57,1.92
2693,0,2.09,1.93,2.43,2.07,2.94
2694,1,2.09,3.30,2.39,2.66,2.75
2695,0,2.09,2.84,1.99,1.93,3.05
2696,0,1.40,1.63,2.09,2.55,3.53
2697,1,1.56,2.09,2.72,2.54,3.75
2698,1,2.15,3.21,3.00,2.39,2.09
2699,0,3.18,2.09,2.44,1.67,2.22
2700,0,2.71,2.09,3.18,2.51,3.20
2701,0,2.01,2.09,2.21,2.46,3.20
2702,0,2.09,2.09,2.13,3.58,2.33
2703,0,2.60,2.09,2.72,2.50,2.79
2704,0,2.84,2.09,1.42,2.11,2.31
2705,1,3.89,2.09,2.14,2.07,3.54
2706,1,2.71,2.09,2.03,1.56,4.83
2707,0,2.39,2.09,1.52,2.53,1.49
2708,1,1.45,2.09,1.91,2.66,3.49
2709,1,2.34,2.09,1.80,3.73,1.81
2710,1,1.56,2.09,1.95,2.53,2.88
2711,1,2.14,2.09,3.16,4.46,2.80
2712,0,2.15,2.09,1.63,2.06,1.99
2713,0,1.69,1.74,3.03,3.59,3.76
2714,1,1.23,1.74,1.92,2.28,3.65
2715,1,1.80,1.74,1.71,1.72,1.71
2716,1,1.64,1.74,5.32,2.83,3.48
2717,0,2.10,1.74,1.94,3.08,2.95
2718,1,1.47,1.74,2.10,2.14,2.01
2719,0,1.91,3.65,1.74,1.69,2.25
2720,0,3.77,1.74,2.22,2.13,4.77
2721,0,1.97,1.74,1.77,3.01,3.42
2722,1,1.87,1.74,1.97,2.55,1.94
2723,0,1.57,1.74,1.97,3.32,1.97
2724,1,1.40,1.74,1.97,2.41,2.66
2725,0,2.19,1.74,2.65,4.06,3.51
2726,0,1.37,1.74,2.97,4.03,2.47
2727,0,1.93,1.17,1.74,2.22,2.19
2728,0,3.22,1.74,3.02,1.41,2.45
2729,1,1.14,1.74,2.22,2.50,4.27
2730,0,1.73,1.74,2.03,2.37,2.34
2731,0,1.25,3.51,1.74,1.80,2.90
2732,0,2.34,3.03,2.38,2.50,2.17
2733,1,1.25,2.94,2.38,1.68,3.14
2734,1,2.32,2.07,2.71,3.52,2.38
2735,0,2.26,2.69,2.38,1.95,2.57
2736,1,1.86,2.49,2.38,1.73,2.62
2737,1,3.48,1.99,2.38,3.49,2.68
2738,0,2.40,8.46,2.38,2.22,1.94
2739,0,2.18,3.83,2.38,2.44,2.26
2740,1,2.04,1.95,2.38,2.19,1.88
2741,1,1.73,5.01,2.38,1.67,2.79
2742,0,2.29,1.79,2.38,1.44,1.69
2743,0,1.72,2.57,2.38,1.75,1.57
2744,0,1.67,2.05,2.80,2.73,2.38
2745,0,2.36,1.76,2.38,2.98,1.86
2746,1,1.36,2.60,2.38,2.26,3.03
2747,0,2.43,3.21,2.38,2.20,3.47
2748,1,1.32,2.36,2.38,2.65,2.71
2749,0,2.14,1.76,2.38,2.57,2.33
2750,1,1.60,1.67,2.38,3.50,2.08
2751,0,1.97,3.03,2.29,4.09,1.61
2752,1,1.96,2.46,4.09,3.03,2.40
2753,0,1.48,2.05,2.84,4.09,3.03
2754,1,1.36,4.09,3.03,3.09,3.52
2755,1,2.71,3.03,2.40,5.56,4.09
2756,0,4.09,1.98,1.06,1.78,2.54
2757,1,1.46,1.27,1.89,2.63,4.09
2758,1,4.09,1.38,2.99,2.87,1.69
2759,1,1.83,2.43,2.49,4.09,3.03
2760,1,1.98,3.03,3.25,4.09,1.57
2761,1,2.16,4.09,1.96,1.88,3.33
2762,0,2.19,4.09,1.93,2.13,3.32
2763,0,2.81,4.09,1.61,2.91,1.68
2764,1,1.21,4.09,1.91,2.23,2.06
2765,1,4.69,4.09,2.48,2.94,2.50
2766,0,3.07,1.35,4.09,1.73,2.47
2767,0,3.92,4.09,1.74,2.17,1.22
2768,0,1.82,4.09,1.81,2.57,2.56
2769,1,3.50,2.11,2.39,2.20,2.10
2770,0,3.20,3.02,2.39,2.82,3.69
2771,0,1.48,1.52,2.39,1.93,1.79
2772,1,2.39,1.91,2.42,1.33,2.60
2773,0,2.25,2.39,2.80,1.92,2.15
2774,0,1.80,2.38,2.39,2.68,3.36
2775,1,2.58,1.53,2.39,3.87,2.03
2776,0,3.40,2.34,2.39,2.04,2.08
2777,1,2.77,2.79,2.39,3.14,2.65
2778,1,2.14,3.14,2.39,3.25,2.05
2779,0,1.79,2.03,2.39,2.18,2.03
2780,1,1.47,3.09,2.39,2.93,2.34
2781,1,2.57,4.36,2.39,2.25,1.74
2782,1,2.04,2.11,2.39,2.76,2.46
2783,1,1.98,3.00,2.39,1.82,3.35
2784,0,3.02,2.77,2.39,1.64,1.63
2785,1,1.86,2.33,2.39,3.58,2.78
2786,0,3.05,1.13,2.39,3.28,2.99
2787,1,1.69,2.76,2.39,1.71,2.46
2788,0,1.52,2.39,1.67,2.42,2.89
2789,1,1.91,2.75,2.16,2.59,1.54
2790,0,2.59,0.83,2.76,2.59,2.75
2791,0,1.35,2.75,1.10,2.91,3.46
2792,1,2.89,2.75,2.23,2.96,1.40
2793,1,1.85,2.75,1.85,2.41,2.10
2794,1,2.80,2.75,1.92,1.87,4.45
2795,0,1.75,2.75,1.33,2.81,2.28
2796,1,2.48,2.75,2.73,3.04,2.27
2797,0,2.48,2.75,1.87,2.88,2.79
2798,0,1.14,2.75,2.90,2.93,2.31
2799,0,2.27,2.75,1.69,2.71,1.50
2800,0,1.79,2.75,0.94,2.27,1.26
2801,1,1.69,2.75,2.95,2.66,2.31
2802,1,2.39,2.75,1.50,2.74,3.20
2803,0,2.72,2.75,1.76,2.15,4.17
2804,0,2.40,2.20,2.32,2.96,2.75
2805,0,2.53,1.19,1.92,3.73,2.75
2806,1,1.80,1.84,2.23,2.02,2.75
2807,0,2.41,2.75,1.92,2.21,2.73
2808,1,1.52,2.75,2.16,2.12,3.61
2809,0,2.39,1.93,2.23,1.88,2.65
2810,0,1.88,1.55,1.85,2.07,2.65
2811,1,1.35,4.57,1.25,3.48,2.65
2812,1,2.81,3.15,2.49,2.46,2.65
2813,0,2.03,2.17,2.60,1.69,2.65
2814,1,2.95,3.36,2.60,2.15,2.65
2815,1,2.12,2.29,2.28,3.04,2.65
2816,1,2.30,2.16,2.32,1.74,2.65
2817,0,1.67,2.98,2.46,1.89,2.65
2818,0,2.21,1.36,1.70,1.74,2.65
2819,0,1.73,2.72,2.58,2.05,2.65
2820,1,1.77,2.56,2.71,3.20,2.65
2821,0,2.34,3.24,1.91,1.88,2.65
2822,1,1.93,1.82,2.00,2.38,2.65
2823,1,2.45,3.16,1.54,1.97,2.65
2824,0,3.18,1.47,1.72,2.89,2.65
2825,1,1.62,2.64,2.91,2.08,2.65
2826,1,0.78,1.48,3.17,3.33,2.65
2827,0,2.19,2.09,2.40,3.45,2.65
2828,1,2.51,1.76,2.21,2.10,2.65
2829,0,1.47,2.45,1.45,1.66,2.83
2830,0,2.71,2.20,2.29,2.49,2.83
2831,0,1.53,2.15,1.56,1.72,2.83
2832,1,2.05,0.99,3.47,2.13,2.83
2833,0,3.04,1.69,1.61,2.02,2.83
2834,0,1.35,1.58,0.48,3.17,2.83
2835,1,2.53,1.38,1.95,2.78,2.83
2836,0,2.25,3.63,1.74,1.78,2.83
2837,1,1.51,1.62,2.25,2.41,2.83
