,gameResult,TOP,JUNGLE,MIDDLE,BOTTOM,SUPPORT
2271,1,2.81,3.57,2.79,2.89,1.65
2272,0,1.57,2.79,2.91,2.81,3.89
2273,0,2.69,2.19,2.02,2.81,2.79
2274,1,2.49,1.99,2.89,2.81,2.79
2275,0,2.81,2.30,2.10,2.79,4.20
2276,0,2.79,2.06,1.85,2.81,1.95
2277,1,2.79,2.11,2.34,2.81,1.49
2278,0,3.10,3.49,2.27,2.81,2.79
2279,0,3.03,3.15,2.45,2.81,2.79
2280,0,1.32,2.79,2.81,2.12,2.50
2281,0,2.79,3.09,2.13,2.81,2.92
2282,1,2.79,2.15,2.07,2.81,1.99
2283,0,2.79,1.98,2.09,2.81,2.13
2284,0,1.75,2.79,2.32,2.81,1.39
2285,0,1.87,1.92,2.79,2.81,3.17
2286,0,1.20,2.79,2.81,1.00,3.33
2287,1,2.23,3.40,1.28,3.71,3.55
2288,1,1.92,3.15,3.40,2.19,3.55
2289,1,1.92,1.69,3.40,2.94,3.55
2290,0,3.40,1.65,1.35,1.28,3.55
2291,1,2.85,1.92,3.40,2.62,3.55
2292,1,2.58,3.40,2.40,2.03,3.55
2293,1,3.12,6.96,3.40,2.13,3.55
2294,0,1.43,1.65,3.40,2.17,3.55
2295,1,2.34,1.44,2.01,3.40,3.55
2296,0,3.55,3.40,1.85,1.86,1.14
2297,1,3.40,1.18,1.42,2.42,3.55
2298,0,0.86,2.21,3.40,2.43,3.55
2299,1,2.80,1.64,3.40,1.88,3.55
2300,1,2.04,2.12,3.40,2.22,3.55
2301,1,2.66,1.24,2.60,3.40,3.55
2302,1,3.40,1.61,3.62,2.66,3.55
2303,0,3.40,1.90,2.45,1.45,3.55
2304,1,2.11,3.40,1.85,3.70,3.55
2305,1,3.55,3.40,3.90,4.08,2.28
2306,0,1.78,3.40,3.55,2.73,2.50
2307,0,2.42,2.32,3.87,2.81,1.91
2308,1,2.42,2.42,3.87,2.21,2.23
2309,1,2.15,2.42,3.87,2.22,2.29
2310,1,2.42,2.13,3.87,2.11,1.95
2311,1,2.42,2.78,3.87,2.11,2.15
2312,0,3.87,2.42,2.13,2.92,1.85
2313,1,2.42,3.37,3.87,2.72,2.28
2314,0,2.42,4.35,2.14,2.41,5.42
2315,1,2.42,1.67,3.87,1.94,1.89
2316,1,2.42,2.58,3.87,2.15,2.61
2317,0,2.42,1.65,1.83,2.43,1.79
2318,0,2.42,1.33,1.26,2.38,1.25
2319,0,1.72,2.62,2.59,3.00,2.42
2320,0,2.86,2.81,3.87,2.01,2.42
2321,0,1.67,1.23,3.18,3.87,2.42
2322,0,1.68,2.42,1.34,1.88,2.12
2323,0,1.56,2.90,2.14,3.19,2.42
2324,1,2.72,1.98,1.74,3.87,2.42
2325,1,2.42,2.29,2.31,3.87,3.62
2326,1,2.42,3.19,2.31,3.87,1.92
2327,0,1.72,1.98,2.04,2.07,2.24
2328,0,2.24,2.24,2.10,7.15,3.85
2329,0,1.82,3.15,2.46,2.15,2.24
2330,0,2.21,3.08,1.53,2.46,2.24
2331,0,1.17,2.15,3.45,2.46,2.24
2332,0,2.77,1.03,2.27,2.69,2.24
2333,0,0.76,2.62,0.54,2.83,2.24
2334,0,2.24,2.10,2.21,2.37,1.89
2335,0,1.88,1.41,2.24,3.16,2.17
2336,1,1.98,3.13,2.04,2.02,2.24
2337,1,2.76,2.65,2.12,2.32,2.24
2338,1,2.18,3.00,2.38,2.23,2.24
2339,0,1.54,1.40,1.91,2.88,2.24
2340,1,2.27,1.85,2.98,2.47,2.24
2341,0,1.51,2.27,1.91,0.86,2.24
2342,0,1.53,4.77,2.10,2.42,2.24
2343,0,1.80,2.02,4.24,3.53,2.24
2344,1,1.50,1.99,1.31,1.83,2.24
2345,0,2.00,1.67,1.96,2.60,2.24
2346,1,3.82,2.60,2.24,1.81,5.92
2347,0,1.73,2.51,2.25,2.39,2.03
2348,1,1.73,2.25,1.31,0.91,1.91
2349,0,1.73,3.31,2.72,2.25,2.19
2350,0,1.44,2.07,6.53,2.25,1.73
2351,1,2.38,1.59,1.94,1.73,1.11
2352,1,1.73,2.25,2.27,2.38,4.42
2353,0,2.25,4.64,1.73,1.90,2.26
2354,1,2.25,1.01,1.73,1.44,2.18
2355,0,1.74,3.90,1.48,2.35,1.73
2356,0,2.66,2.67,3.52,1.91,1.73
2357,1,2.34,2.91,5.05,2.36,1.73
2358,1,2.00,2.43,2.89,2.11,1.73
2359,0,1.73,0.99,4.01,1.42,2.09
2360,0,1.21,1.47,1.49,1.61,1.73
2361,0,2.00,1.75,0.70,2.47,1.73
2362,0,1.47,2.04,1.91,2.11,1.73
2363,0,1.75,1.31,1.15,2.11,1.73
2364,1,1.11,2.82,3.53,2.11,1.73
2365,0,2.30,2.97,1.74,2.22,1.73
2366,1,3.26,3.31,2.34,2.84,2.95
2367,0,2.35,2.80,2.14,3.26,3.31
2368,0,2.32,1.92,2.55,3.26,1.76
2369,1,2.37,2.04,2.22,3.26,2.67
2370,1,2.64,2.80,1.47,3.26,2.33
2371,0,3.26,1.88,2.55,1.97,2.79
2372,0,2.31,2.68,3.84,3.26,3.36
2373,1,1.69,3.76,2.36,3.26,2.36
2374,0,2.04,3.01,3.26,2.88,2.14
2375,0,1.85,2.94,3.26,1.84,2.23
2376,1,1.69,1.85,3.26,2.63,4.70
2377,1,2.27,1.60,3.26,1.98,2.05
2378,1,2.29,1.53,3.26,2.80,4.24
2379,0,2.14,1.92,3.26,1.58,2.61
2380,1,2.36,2.34,3.26,2.31,2.32
2381,1,1.07,1.22,3.26,1.95,2.80
2382,0,2.62,2.97,3.26,1.54,2.77
2383,0,1.15,2.08,3.26,2.43,3.13
2384,1,1.33,1.79,3.26,2.29,2.21
2385,1,2.80,3.55,3.26,2.08,1.56
2386,0,2.52,1.80,2.12,2.18,4.20
2387,1,2.03,1.80,2.33,1.79,4.20
2388,0,2.19,1.81,2.93,2.30,4.20
2389,0,1.73,2.57,2.17,2.41,4.20
2390,1,1.51,2.44,3.09,1.42,4.20
2391,1,1.63,1.77,1.95,1.40,4.20
2392,1,2.19,1.49,1.95,3.55,4.20
2393,0,2.41,2.24,2.94,2.08,4.20
2394,1,1.08,2.90,2.77,3.14,4.20
2395,0,1.86,2.90,1.71,3.36,4.20
2396,1,2.17,1.79,1.70,2.41,4.20
2397,0,2.52,4.20,1.95,4.34,2.43
2398,1,3.12,2.40,3.40,1.18,4.20
2399,1,2.42,2.53,2.27,2.21,4.20
2400,0,1.43,3.44,2.14,1.35,4.20
2401,0,1.91,2.33,2.11,1.72,4.20
2402,0,1.21,2.16,1.89,2.72,4.20
2403,1,1.40,2.40,2.42,1.32,4.20
2404,1,1.84,1.47,1.72,1.63,4.20
2405,0,2.17,2.93,3.18,2.65,4.20
2406,1,3.59,1.89,2.09,2.00,1.94
2407,1,2.07,2.29,1.78,2.00,2.68
2408,0,2.00,2.15,3.58,3.30,2.28
2409,0,2.00,1.79,2.27,2.26,2.85
2410,0,2.00,1.40,3.27,1.59,2.39
2411,1,2.00,1.61,1.66,1.80,3.06
2412,1,2.00,2.33,3.77,2.74,2.91
2413,1,2.00,3.19,1.91,2.96,2.00
2414,1,2.00,1.32,2.01,2.07,1.79
2415,1,2.00,1.85,2.46,1.74,1.22
2416,0,1.70,1.81,2.03,2.00,2.27
2417,0,1.15,2.00,2.03,3.00,3.19
2418,1,2.03,1.65,2.95,1.64,2.00
2419,0,2.03,2.12,2.56,2.00,2.66
2420,0,1.38,2.55,2.11,2.00,2.03
2421,1,1.35,2.00,3.09,2.06,2.40
2422,0,2.85,2.53,1.38,2.00,2.26
2423,1,1.40,2.98,2.67,2.00,2.26
2424,0,3.00,3.39,2.00,3.51,2.50
2425,0,2.51,1.60,1.74,1.93,1.21
2426,0,2.13,0.84,1.93,2.59,1.52
2427,0,1.95,1.48,1.45,1.64,1.93
2428,1,2.67,2.35,2.46,2.38,1.93
2429,0,2.51,1.50,1.93,3.59,1.52
2430,1,2.39,2.86,1.93,2.67,1.95
2431,0,2.27,5.09,2.22,2.06,1.93
2432,0,2.26,2.05,1.93,1.39,1.69
2433,0,1.15,1.43,11.82,1.93,3.71
2434,0,2.13,1.55,1.35,1.93,0.74
2435,0,1.48,0.83,3.37,1.93,2.65
2436,0,1.93,0.72,2.62,4.08,2.78
2437,0,1.66,2.17,2.62,1.93,2.47
2438,0,1.86,3.51,4.14,2.86,1.93
2439,0,1.00,2.30,1.85,1.36,1.93
2440,0,1.75,1.36,2.02,2.33,1.93
2441,0,1.46,2.74,1.88,1.32,1.93
2442,0,2.35,2.98,1.93,2.33,1.33
2443,0,4.39,1.38,2.20,1.36,1.93
2444,0,0.72,1.02,2.17,2.09,3.29
2445,0,0.72,1.02,2.44,2.85,1.86
2446,0,2.07,2.62,0.72,3.67,1.82
2447,1,3.40,2.18,0.72,1.55,3.55
2448,0,0.72,1.02,3.59,3.00,2.38
2449,0,0.72,2.63,1.95,1.79,1.40
2450,0,0.72,1.72,2.78,2.90,1.96
2451,1,0.72,2.06,1.20,1.25,0.89
2452,0,0.72,1.58,1.54,1.70,2.52
2453,0,0.72,2.53,2.06,2.48,3.13
2454,1,0.72,1.97,1.37,2.98,3.00
2455,1,0.72,1.62,2.04,2.24,3.16
2456,0,0.72,1.96,1.87,1.73,1.06
2457,0,0.72,1.72,2.96,2.29,1.50
2458,0,0.72,1.88,1.55,2.12,2.16
2459,0,0.72,3.00,2.42,2.31,1.95
2460,0,2.07,2.29,0.72,1.82,2.23
2461,1,0.72,1.82,2.13,1.67,2.34
2462,1,0.72,3.47,2.89,2.24,2.83
2463,0,2.42,2.32,3.87,2.81,1.91
2464,1,2.42,2.42,3.87,2.21,2.23
2465,1,2.15,2.42,3.87,2.22,2.29
2466,1,2.42,2.13,3.87,2.11,1.95
2467,1,2.42,2.78,3.87,2.11,2.15
2468,0,3.87,2.42,2.13,2.92,1.85
2469,1,2.42,3.37,3.87,2.72,2.28
2470,1,2.42,1.67,3.87,1.94,1.89
2471,1,2.42,2.58,3.87,2.15,2.61
2472,0,2.86,2.81,3.87,2.01,2.42
2473,0,1.67,1.23,3.18,3.87,2.42
2474,1,2.72,1.98,1.74,3.87,2.42
2475,1,2.42,2.29,2.31,3.87,3.62
2476,1,2.42,3.19,2.31,3.87,1.92
2477,1,2.13,2.29,1.93,3.87,2.42
2478,1,3.87,2.88,2.46,2.81,2.42
2479,1,1.61,3.87,1.77,2.34,2.42
2480,0,2.71,2.42,3.87,2.60,2.85
2481,1,1.53,2.42,3.87,2.78,3.03
2482,1,2.64,2.42,3.87,1.66,2.59
2483,1,1.63,2.05,2.39,2.29,3.64
2484,1,2.19,3.64,2.37,2.32,2.20
2485,0,1.12,0.98,1.86,1.42,3.64
2486,1,2.88,0.88,2.09,3.97,3.64
2487,1,2.06,1.43,2.37,2.55,3.64
2488,1,1.56,4.15,3.62,2.19,3.64
2489,0,2.28,3.64,1.75,1.75,3.43
2490,0,1.37,2.04,1.90,2.55,3.64
2491,0,2.09,2.56,2.24,2.80,3.64
2492,0,2.39,2.18,2.31,2.90,3.64
2493,1,1.27,2.04,2.47,2.64,3.64
2494,0,2.18,2.80,1.96,2.22,3.64
2495,1,3.09,2.45,2.82,3.21,3.64
2496,0,2.43,2.00,2.22,3.64,3.44
2497,1,2.24,2.54,2.54,3.64,1.52
2498,1,2.46,1.80,3.02,1.68,3.64
2499,0,1.22,2.51,3.06,3.64,1.51
2500,1,2.77,3.00,2.27,3.08,3.64
2501,0,2.71,2.56,1.98,3.40,3.64
2502,0,2.13,3.47,2.05,1.56,3.64
2503,1,2.73,2.48,3.43,2.66,2.50
2504,1,2.57,4.02,2.18,2.77,2.50
2505,1,2.74,3.14,3.27,2.50,1.93
2506,1,2.74,2.50,2.62,2.28,1.81
2507,1,1.92,2.50,5.23,2.48,1.53
2508,1,2.73,2.50,1.61,2.76,2.38
2509,1,2.04,2.50,3.14,2.45,2.88
2510,1,2.26,2.50,2.10,2.66,2.12
2511,0,4.71,2.50,2.99,2.42,1.40
2512,1,2.29,3.79,2.64,2.50,2.40
2513,1,3.43,2.50,2.40,3.04,2.55
2514,0,2.40,2.50,2.65,2.69,4.03
2515,0,2.40,2.50,2.96,2.65,2.32
2516,0,1.72,2.50,2.52,2.99,3.17
2517,0,2.10,2.50,2.57,1.25,1.68
2518,0,2.23,2.50,2.57,1.48,2.95
2519,0,2.23,2.50,1.95,2.48,2.13
2520,0,1.76,2.50,2.27,2.36,2.82
2521,1,2.96,2.50,2.08,1.32,2.34
2522,0,1.66,2.50,1.34,1.76,2.25
2523,1,1.60,2.27,3.39,2.12,3.81
2524,1,1.60,2.48,2.86,1.95,2.19
2525,0,1.60,1.44,1.09,1.73,2.21
2526,1,2.48,1.60,2.61,2.34,2.48
2527,0,3.02,1.60,1.75,2.09,1.74
2528,1,1.60,1.78,2.12,3.01,1.76
2529,0,1.60,1.59,1.73,1.66,2.16
2530,1,1.60,1.92,1.58,1.65,3.15
2531,0,2.98,1.60,2.51,2.32,1.83
2532,1,1.60,1.83,3.50,2.00,1.87
2533,1,1.69,2.42,1.60,2.93,3.83
2534,1,1.60,2.16,2.18,2.96,5.12
2535,0,1.60,2.62,2.18,1.54,4.19
2536,1,1.95,5.15,1.60,2.63,2.15
2537,1,1.60,5.15,2.48,2.39,2.57
2538,1,1.60,5.13,5.15,1.98,2.32
2539,1,2.00,5.15,2.38,2.68,1.60
2540,1,1.60,4.87,5.15,2.42,2.65
2541,0,5.15,1.60,2.39,2.15,2.54
2542,0,1.60,2.88,3.44,2.18,2.58
2543,0,2.78,2.64,2.02,1.98,2.36
2544,0,3.15,2.36,2.15,4.05,2.77
2545,0,4.26,3.72,2.36,2.34,2.36
2546,1,2.10,2.27,2.35,1.82,2.36
2547,0,1.86,3.22,2.69,2.10,2.36
2548,0,2.56,2.05,2.19,1.17,2.36
2549,0,2.09,3.56,1.24,1.50,2.36
2550,1,3.15,2.36,1.63,5.23,4.35
2551,0,2.10,2.36,2.08,2.19,2.74
2552,1,3.06,2.36,2.36,3.47,2.24
2553,1,1.81,2.70,2.15,3.55,2.36
2554,1,2.19,2.72,2.31,1.84,2.36
2555,0,1.91,1.97,1.79,1.60,2.36
2556,0,1.96,2.23,1.99,4.71,2.36
2557,1,1.32,1.67,3.13,2.43,2.36
2558,1,2.22,2.98,2.04,2.13,2.36
2559,1,2.58,2.46,3.95,4.85,2.36
2560,1,1.73,2.26,2.09,2.10,2.36
2561,0,2.61,1.47,2.86,2.14,2.36
2562,1,1.51,3.37,1.37,2.44,2.36
2563,1,1.71,3.35,3.15,2.68,3.05
2564,0,1.71,1.52,2.40,2.02,3.05
2565,0,1.71,1.84,1.43,1.01,3.05
2566,0,1.71,1.99,3.13,1.58,3.05
2567,1,1.71,2.90,2.10,2.36,3.05
2568,0,1.64,1.71,3.81,2.20,2.80
2569,1,1.98,3.61,2.04,1.71,1.71
2570,1,3.74,2.16,3.40,1.69,1.71
2571,0,1.50,1.62,3.35,2.44,1.71
2572,0,1.71,1.61,1.84,1.27,2.65
2573,0,2.16,1.81,3.38,2.51,1.71
2574,0,1.71,2.46,2.41,3.51,2.72
2575,1,2.35,2.47,2.55,4.49,1.71
2576,1,1.71,2.41,2.43,2.93,2.22
2577,1,1.71,2.04,4.46,2.05,1.86
2578,0,1.71,2.91,2.88,2.59,2.81
2579,0,1.71,0.85,3.19,1.81,3.95
2580,0,1.71,2.82,2.23,2.02,3.16
2581,0,0.93,1.85,2.31,1.38,1.71
2582,1,1.89,2.34,2.96,3.02,1.71
2583,0,1.62,1.99,2.07,2.09,2.22
2584,0,2.37,2.68,1.11,1.61,2.22
2585,1,3.06,2.28,3.19,2.76,2.22
2586,0,1.72,5.18,2.71,2.93,2.22
2587,1,1.78,3.26,1.79,2.30,2.22
2588,1,2.26,3.60,2.13,2.86,2.22
2589,1,4.03,2.72,2.15,1.90,2.22
2590,0,2.10,1.93,1.83,2.49,2.22
2591,0,1.35,3.17,1.78,2.94,2.22
2592,1,4.39,2.34,2.27,2.07,2.22
2593,1,2.17,3.16,2.66,2.22,2.01
2594,1,2.21,2.64,2.57,2.22,2.51
2595,0,2.02,4.03,1.61,1.88,2.22
2596,0,3.31,2.91,2.19,2.20,2.22
2597,1,2.20,2.39,2.28,2.46,2.22
2598,0,1.72,1.65,1.80,2.65,2.22
2599,1,2.77,2.15,3.45,3.11,2.22
2600,1,2.29,1.71,3.61,1.99,2.22
2601,1,2.13,3.61,3.72,1.76,2.22
2602,1,1.85,3.40,3.48,2.04,2.22
2603,1,2.16,2.25,1.44,3.33,2.05
2604,0,1.73,2.99,2.62,1.92,2.05
2605,0,2.03,7.37,1.80,1.99,2.05
2606,0,2.50,2.25,1.62,1.56,2.05
2607,0,2.12,2.00,2.15,3.33,2.05
2608,1,2.73,1.77,4.44,3.33,2.05
2609,0,2.05,1.69,2.36,3.33,2.05
2610,0,2.58,2.09,2.03,3.33,2.05
2611,0,1.82,2.08,2.23,3.33,2.05
2612,1,2.41,1.55,1.96,3.33,2.05
2613,1,1.69,2.27,3.05,3.33,2.05
2614,1,1.93,1.99,3.86,3.33,2.05
2615,0,1.82,1.73,1.39,3.33,2.05
2616,1,3.21,1.69,2.50,3.33,2.05
2617,1,1.75,1.31,2.98,3.33,2.05
2618,1,3.01,1.40,1.65,3.33,2.05
2619,1,2.19,2.29,2.32,3.33,2.05
2620,1,1.61,1.22,1.79,3.33,2.05
2621,1,1.51,2.95,1.32,3.33,2.05
2622,1,3.66,8.84,2.40,3.28,2.93
2623,1,3.66,2.30,4.73,1.61,5.84
2624,1,3.66,2.99,1.70,2.87,2.80
2625,1,3.66,1.96,2.22,3.87,5.75
2626,1,3.66,1.72,2.74,3.14,4.07
2627,0,3.66,2.64,2.48,2.35,2.61
2628,0,3.66,5.61,1.66,2.69,2.69
2629,0,3.66,3.40,2.31,3.16,2.50
2630,1,3.66,3.15,3.22,2.08,2.65
2631,1,3.66,3.70,1.87,3.49,2.25
2632,1,3.66,1.56,2.12,2.54,3.13
2633,1,3.66,3.59,2.73,2.16,3.68
2634,1,3.66,3.38,2.17,1.66,2.97
2635,0,3.66,2.62,4.37,2.46,1.44
2636,1,3.66,2.79,1.66,2.94,2.43
2637,1,3.66,6.18,4.86,1.70,3.18
2638,1,2.77,2.52,3.66,3.14,1.86
2639,1,3.66,3.50,2.27,2.61,2.17
2640,1,3.66,2.60,2.01,2.72,3.44
2641,0,3.66,1.00,2.48,2.38,4.45
2642,1,1.55,2.21,2.24,3.31,2.23
2643,0,1.02,1.89,2.60,2.81,1.55
2644,0,2.74,2.08,1.85,1.55,3.23
2645,1,1.66,2.21,1.34,1.55,2.05
2646,1,2.03,2.80,2.15,1.55,1.48
2647,0,2.09,2.49,1.83,1.55,0.98
2648,1,1.90,2.50,1.59,1.55,2.66
2649,1,2.04,2.74,2.66,1.55,2.11
2650,0,2.17,2.31,1.25,1.55,2.55
2651,1,1.30,2.56,2.21,1.55,3.42
2652,1,2.45,2.88,2.68,1.55,1.85
2653,0,2.35,1.91,1.93,2.23,1.55
2654,0,2.77,0.69,2.83,1.55,2.18
2655,0,2.08,1.96,2.23,3.30,1.55
2656,0,3.42,1.55,2.56,2.41,3.19
2657,1,2.00,1.55,1.78,2.29,1.67
2658,0,3.69,1.55,1.71,1.79,2.03
2659,0,0.59,1.55,3.22,3.53,1.36
2660,1,1.48,1.55,3.98,2.04,2.91
2661,0,1.24,1.55,2.69,1.56,2.15
2662,1,1.21,2.27,2.15,2.16,7.00
2663,0,1.60,1.87,5.42,2.08,2.16
2664,1,1.73,2.13,3.25,2.90,2.16
2665,0,1.94,2.08,1.47,2.31,2.16
2666,0,1.66,2.47,1.48,1.57,2.16
2667,0,2.26,5.04,2.33,2.11,2.16
2668,1,2.16,1.97,3.02,1.42,2.16
2669,0,5.18,2.23,2.27,1.95,2.16
2670,0,2.33,2.92,2.05,1.94,2.16
2671,1,1.84,1.31,1.20,2.00,2.16
2672,0,1.80,2.48,2.24,2.01,2.16
2673,1,1.90,1.86,1.54,2.16,2.16
2674,0,2.56,1.66,1.48,2.70,2.16
2675,1,2.25,2.60,2.03,2.61,2.16
2676,1,3.95,1.43,1.91,1.68,2.16
2677,1,2.10,2.45,1.86,2.51,2.16
2678,0,1.71,2.69,2.55,2.11,2.16
2679,0,1.97,1.55,2.44,3.12,2.16
2680,1,1.69,1.78,2.55,2.44,2.16
2681,1,2.96,2.18,2.03,1.97,2.16
2682,0,2.08,1.38,1.53,1.54,2.43
2683,0,2.08,2.65,4.21,2.20,1.66
2684,1,1.98,2.43,2.08,2.57,1.66
2685,0,2.66,2.68,2.08,2.18,1.66
2686,0,2.16,1.43,2.08,1.64,2.47
2687,1,2.08,3.53,3.15,2.63,0.90
2688,1,2.68,3.12,2.08,2.39,2.72
2689,1,2.94,3.12,2.08,2.35,3.27
2690,0,1.34,2.47,2.08,1.93,1.66
2691,0,2.00,2.23,2.08,1.60,2.22
2692,1,2.62,1.27,2.08,1.36,3.61
2693,0,3.26,2.90,2.08,2.80,1.66
2694,1,1.73,0.91,2.08,2.59,1.66
2695,1,2.08,1.86,1.49,1.99,1.86
2696,0,2.38,1.01,1.61,2.08,1.34
2697,0,2.29,2.95,1.75,2.08,1.93
2698,0,3.87,1.77,2.08,1.47,1.49
2699,1,2.29,1.63,2.08,1.63,3.20
2700,1,2.40,3.18,2.30,2.08,1.94
2701,0,1.05,2.14,2.08,1.36,2.13
2702,1,2.18,2.82,1.65,3.45,2.76
2703,0,2.30,2.82,2.45,2.65,2.38
2704,1,1.95,2.82,2.45,2.84,2.57
2705,1,1.92,2.45,2.82,1.71,2.60
2706,1,1.64,2.82,2.45,2.28,1.70
2707,0,1.32,2.82,2.45,2.30,2.46
2708,1,1.42,2.82,2.45,2.51,3.51
2709,0,2.50,2.82,2.45,2.24,2.56
2710,0,2.30,2.45,2.82,2.30,2.94
2711,0,2.43,2.45,2.82,3.71,3.03
2712,1,3.08,2.45,2.82,2.46,1.64
2713,0,2.82,2.45,2.70,2.23,3.49
2714,1,2.82,2.45,3.65,2.62,1.50
2715,1,2.27,2.45,2.82,2.46,2.21
2716,1,2.57,2.45,2.82,3.08,2.80
2717,0,2.88,2.82,1.87,2.45,2.44
2718,0,2.73,2.82,2.45,2.62,3.41
2719,0,2.49,2.82,3.21,3.81,2.45
2720,1,1.87,2.82,2.45,1.70,3.74
2721,0,1.84,2.45,2.82,2.27,1.70
2722,0,1.37,1.81,2.72,0.97,3.77
2723,0,1.37,2.30,3.02,0.90,1.73
2724,0,1.73,1.37,1.70,3.36,1.85
2725,1,1.37,2.38,2.96,2.12,2.14
2726,0,1.37,2.04,1.06,2.07,3.50
2727,1,1.37,2.03,2.15,0.98,2.80
2728,1,1.37,1.96,2.28,1.78,2.40
2729,0,1.37,2.58,1.73,3.56,3.12
2730,1,1.37,1.73,3.06,2.69,2.47
2731,0,1.37,3.57,1.73,3.02,4.96
2732,1,1.37,4.15,1.73,2.51,2.09
2733,0,1.37,2.49,1.73,2.34,2.16
2734,0,3.12,2.01,5.44,1.37,1.73
2735,0,1.37,3.00,1.73,2.06,1.88
2736,1,1.37,2.89,1.73,3.30,2.96
2737,0,1.37,1.74,1.73,2.34,3.56
2738,1,1.37,2.43,1.73,2.19,2.29
2739,1,1.37,2.74,1.73,2.98,3.35
2740,1,1.37,3.21,1.73,3.17,4.21
2741,1,1.96,2.60,2.20,1.43,1.37
2742,1,1.60,3.07,1.45,0.69,3.13
2743,1,4.17,2.84,1.80,3.13,2.05
2744,0,2.72,2.21,2.60,3.13,1.80
2745,1,2.27,1.91,1.76,3.13,2.54
2746,1,1.99,2.88,2.69,3.13,2.51
2747,0,0.91,2.21,2.24,3.13,2.36
2748,1,2.29,2.32,2.29,3.13,1.69
2749,0,1.52,2.24,2.95,3.13,1.05
2750,0,2.28,2.20,2.33,3.13,1.92
2751,1,2.01,2.44,3.97,3.13,3.32
2752,0,2.03,1.87,1.51,3.13,4.52
2753,1,2.11,2.14,1.52,3.13,2.59
2754,0,1.77,2.04,1.99,3.13,0.56
2755,1,3.35,2.17,2.16,3.13,2.45
2756,1,3.13,3.25,1.75,2.51,4.70
2757,0,1.57,2.23,1.62,3.13,2.06
2758,0,1.16,2.44,2.92,3.13,1.52
2759,1,1.82,1.62,1.73,3.13,2.68
2760,1,3.42,2.32,3.42,3.13,9.27
2761,1,1.62,2.07,2.30,3.13,3.33
2762,1,2.23,3.40,1.28,3.71,3.55
2763,1,1.92,3.15,3.40,2.19,3.55
2764,1,1.92,1.69,3.40,2.94,3.55
2765,0,3.40,1.65,1.35,1.28,3.55
2766,1,2.85,1.92,3.40,2.62,3.55
2767,1,2.58,3.40,2.40,2.03,3.55
2768,1,3.12,6.96,3.40,2.13,3.55
2769,0,1.43,1.65,3.40,2.17,3.55
2770,1,2.34,1.44,2.01,3.40,3.55
2771,0,3.55,3.40,1.85,1.86,1.14
2772,1,3.40,1.18,1.42,2.42,3.55
2773,0,0.86,2.21,3.40,2.43,3.55
2774,1,2.80,1.64,3.40,1.88,3.55
2775,1,2.04,2.12,3.40,2.22,3.55
2776,1,2.66,1.24,2.60,3.40,3.55
2777,1,3.40,1.61,3.62,2.66,3.55
2778,0,3.40,1.90,2.45,1.45,3.55
2779,1,2.11,3.40,1.85,3.70,3.55
2780,1,3.55,3.40,3.90,4.08,2.28
2781,0,1.78,3.40,3.55,2.73,2.50
2782,1,2.81,2.16,2.91,2.64,2.00
2783,0,1.50,2.91,2.38,2.81,3.33
2784,1,2.02,2.91,1.88,2.81,2.21
2785,1,1.18,2.91,2.62,2.81,2.91
2786,1,2.03,1.71,3.68,2.81,1.44
2787,0,2.37,2.16,2.45,2.81,4.16
2788,0,2.10,2.45,2.02,2.81,2.97
2789,1,2.78,2.45,1.75,2.81,1.82
2790,1,2.95,2.45,1.89,2.81,2.58
2791,1,1.87,1.92,2.15,2.81,2.90
2792,1,2.70,3.15,2.19,2.81,1.09
2793,0,2.62,2.36,2.88,2.81,2.91
2794,0,1.51,1.15,2.36,2.81,2.91
2795,1,3.13,2.49,2.53,2.81,2.91
2796,0,2.78,2.63,2.22,2.91,2.81
2797,0,1.17,2.11,2.91,2.81,2.29
2798,0,2.36,2.20,2.13,2.81,2.91
2799,1,2.65,2.68,2.91,2.81,2.74
2800,1,2.85,2.58,2.79,2.81,2.50
2801,0,0.90,1.82,2.24,2.81,1.58
2802,0,2.36,2.65,3.07,2.34,3.06
2803,1,2.36,3.27,2.22,2.28,3.06
2804,1,2.36,2.21,2.53,2.61,3.06
2805,0,2.55,2.80,2.36,2.40,2.35
2806,0,1.53,2.59,2.80,2.89,2.36
2807,1,3.00,3.43,2.80,2.48,2.36
2808,0,1.69,2.04,2.80,2.88,2.36
2809,0,1.72,3.76,1.64,2.34,2.36
2810,0,1.91,2.47,2.65,2.34,2.36
2811,1,3.43,3.24,2.58,2.34,2.36
2812,1,3.01,2.07,1.66,2.34,2.36
2813,1,2.00,4.22,1.89,2.34,2.36
2814,0,1.96,2.45,1.39,3.43,2.36
2815,1,1.56,2.45,2.36,3.45,2.24
2816,0,2.13,2.45,2.36,2.60,1.95
2817,1,2.83,2.45,2.36,2.97,4.39
2818,1,2.48,2.28,3.68,2.34,2.36
2819,1,3.00,2.74,3.09,2.34,2.36
2820,1,1.96,1.77,1.80,2.34,2.36
2821,0,2.88,1.94,2.70,2.34,2.36
2822,0,1.91,2.18,1.98,2.89,2.29
2823,0,2.26,2.36,2.65,2.29,2.24
2824,0,2.15,2.19,3.36,2.29,2.24
2825,0,3.26,2.68,1.92,2.99,2.29
2826,1,2.27,2.99,4.44,2.29,2.24
2827,0,1.80,3.96,2.29,2.67,2.77
2828,0,1.92,2.37,2.98,2.29,3.34
